	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
DS1F2s_4	0.13950774973237753	0.1067533726065805	0.11536873921955332	0.11616632195332201	0.1148974108814176	0.11319541907447006	0.17139995232947744	0.13863356553522416	0.10352219634423944	0.15819225309377943	0.17899066623750157	0.12717043008745008	0.1681490411708286	0.11544743752414485	0.09465489303717066	0.1478960674101955	0.15358738641760505	0.127879372481936	0.14870936246779917	0.15401846259844346	0.13990397719273592	0.11498556335897865	0.11993225627437105	0.11980062785444498	0.13951129287819158	0.11664108906225927	0.09273427663279415	0.16327634267689856	0.15110724979192444	0.12700497124978422	0.0	0.1879544059920724	0.1732068636726364	0.12216393951276766	0.12440277604984168	0.16524909411670805	0.20142146358926363	0.14148503608455798	0.14824122500656745	0.22281293199207583	0.19913107886111522	0.20042718627072126	0.17190167761634242	0.16930945235790276	0.17453846658329575	0.1897695278607056
TS0F1s_1	0.16433484325026296	0.18053067306392756	0.16309399120730889	0.20223739150123599	0.16401811447917913	0.21655382270412987	0.26110358523063554	0.1756866002456886	0.17273505525037577	0.18835628912017188	0.2740420381836557	0.17446390738219142	0.20334296430974969	0.20127028794822255	0.20372477178469134	0.17106575606708066	0.12836809140130961	0.1557434898678421	0.11696796797916596	0.160480111900489	0.15194481908060423	0.16702902723426266	0.19136927359689962	0.1982491500513752	0.13542883893122962	0.1670180062316077	0.21081877586564193	0.16865236627729246	0.11918756716905304	0.18723566102251907	0.1879544059920724	0.0	0.22232703119873687	0.1655728560864328	0.14215274962812924	0.1621607427838292	0.17160566262880253	0.19384262929030124	0.22940202305233293	0.1962159337264933	0.18679708763171962	0.2587404271354171	0.1939130898666141	0.23213454658785024	0.2297334536328256	0.20955667167194308
TS0F1s_2	0.2074438238190375	0.13921431160703493	0.16442150240153552	0.13356968587650678	0.15155988653707847	0.1447000343275333	0.15215748791698464	0.13537414246654728	0.16201050671879844	0.24787712211208587	0.12382831319933674	0.12063531767654397	0.2059450586350741	0.1654426491063542	0.17973067051370334	0.2296963500672479	0.22769818488331237	0.15087347071031068	0.18933087602107174	0.2192079241620062	0.15991803687249725	0.22676455835659004	0.17194308911206999	0.1986812490799343	0.21593132876549143	0.14856401237881828	0.15972398462142717	0.2481156916331753	0.2224142782937789	0.1630602933024611	0.1732068636726364	0.22232703119873687	0.0	0.19879787444306912	0.16650917365577134	0.25683784223352946	0.26657195093595737	0.2025101908718199	0.23218386708266295	0.29893523988960613	0.2262790666196276	0.26853331248473356	0.20820323831967721	0.21763698474161075	0.24834847246629874	0.27969673744639045
TS0F1s_3	0.13392841003083855	0.1414954621868217	0.1391304875582184	0.14363097005159814	0.1345283717298143	0.15294476601248266	0.2121369298934396	0.15607909916879403	0.12292884441173244	0.1591244038410206	0.214738051391915	0.15354081157465244	0.18496208469850145	0.14057463007816728	0.12241925626731327	0.15738621862703245	0.12273896836741213	0.12706573658157091	0.13766685188353733	0.1377021138146358	0.12028296047832786	0.1084838448496006	0.11907729419041121	0.12201363816598265	0.12382643647920077	0.1258301791827784	0.13429971625346274	0.15227799371482567	0.159525092774057	0.1291487200452055	0.12216393951276766	0.1655728560864328	0.19879787444306912	0.0	0.13989398795365057	0.14973600815013857	0.21867691739029274	0.16369135442455024	0.16556018775327183	0.23021700326199843	0.20890697111701012	0.23036900450557588	0.19476152420096243	0.2038402974477784	0.19432692925907638	0.20926063361818284
TS0F1s_4	0.1576442768609068	0.12768650152043928	0.10761331102630432	0.13014576691221139	0.1372477785450182	0.15510791667815368	0.19410919889724768	0.12147586754589007	0.11988803167913202	0.19184979277982459	0.206007972942491	0.10097691007396206	0.20207508374911942	0.14488167871350616	0.13820264441653118	0.16291676630830937	0.15454113902290878	0.11900142616066116	0.10147975283424444	0.17649202035353267	0.12493137283676267	0.12468665830376129	0.1324872482826823	0.17621120571892496	0.14734102464240087	0.11005485856309954	0.1418070162049711	0.19264944025833472	0.13195076887216967	0.13958689094240584	0.12440277604984168	0.14215274962812924	0.16650917365577134	0.13989398795365057	0.0	0.1787244629984183	0.18654670124995018	0.14839226540776668	0.19337368155127702	0.21487732983141034	0.17733473555411058	0.21869114279991012	0.16808688894523394	0.19277923376977654	0.19834741478145423	0.2053103757345299
TS0F2s_1	0.14909454762103486	0.18671245416426857	0.18903740868113486	0.20857627604879492	0.16723918406338917	0.19535626659909217	0.24364238026436028	0.20763601484202782	0.16286795820700065	0.15987978660078192	0.25453774803219337	0.19992857992944338	0.20811564155534037	0.161514359241097	0.1722853745574527	0.17076700748008947	0.15335038984470484	0.20140855871195545	0.18492951759574405	0.18505954554180004	0.18527527666395158	0.1433237613343157	0.20189473660783283	0.16835390486790694	0.1619218413368375	0.18722124715992866	0.1782042333678318	0.18458453964424226	0.15843702854175792	0.21416286507501828	0.16524909411670805	0.1621607427838292	0.25683784223352946	0.14973600815013857	0.1787244629984183	0.0	0.164406343165269	0.14007543228597555	0.1534652229530326	0.1776043382535523	0.1555666157611235	0.17655882211569768	0.1535037101278642	0.161060309633372	0.15235196799782583	0.1450419060488202
TS0F2s_2	0.2052222234456046	0.21277654076965133	0.20672793605445777	0.247852722259543	0.21206981845348977	0.24103802920599854	0.2576833554640116	0.21593903035322998	0.2038804231975271	0.20770955615790018	0.28023328650924373	0.21162516962773567	0.2206313125729113	0.21453826555036704	0.22932643124363325	0.16304184924787268	0.20060702293388694	0.22162831957918377	0.18936601810195638	0.22513516592637312	0.21907233488395503	0.20451354819049872	0.24628192889679848	0.23619231563615553	0.20251509659392858	0.22192984510135916	0.21906078821009473	0.2088357364967958	0.16388340920477748	0.245583653004262	0.20142146358926363	0.17160566262880253	0.26657195093595737	0.21867691739029274	0.18654670124995018	0.164406343165269	0.0	0.1831797110670564	0.22071115114327405	0.1014842404499734	0.18770271901541344	0.20540316185317076	0.17874742773293945	0.19528354044542706	0.2084967366331502	0.1765232373208629
TS0F2s_3	0.17823643826316377	0.1570408704716722	0.17527434175595966	0.17567682039882068	0.17364403369514286	0.1597297004645711	0.20889687443151816	0.17620132450402223	0.14191456043291809	0.18839452943295304	0.20028392223580851	0.14301277057936407	0.1929445469458533	0.12688710450303625	0.1394374374257496	0.17230289732028678	0.19096887954824107	0.1732868779775662	0.17859623013340462	0.2085840734357447	0.18714887370966768	0.14478548255799575	0.1732223007568908	0.18636859278904622	0.1772985027283196	0.16575341009256034	0.12570325869407442	0.20918370779983214	0.17392961733169923	0.1969283180228408	0.14148503608455798	0.19384262929030124	0.2025101908718199	0.16369135442455024	0.14839226540776668	0.14007543228597555	0.1831797110670564	0.0	0.11156741214659148	0.21103372607683626	0.1334648340197714	0.12842863100832638	0.11625415800711644	0.12981163204133783	0.11480254204468464	0.1509914488366684
TS0F2s_4	0.19688710467353673	0.1780473631703478	0.20831181725390638	0.19775053035633258	0.18730205281813045	0.180675463733806	0.22140974622350673	0.2066499440828675	0.1683381187430317	0.1809836348059784	0.21340510667123078	0.18760012143698523	0.19266432603182643	0.15763719746014787	0.15105501375012023	0.17358501628033327	0.18934768482599654	0.2032218043044527	0.21807723072416174	0.19166998208426675	0.2138856975254383	0.1569307595171157	0.18637462918037914	0.17157734637782224	0.18118543829860254	0.19280409711374957	0.13814259896611214	0.19471605185221563	0.2160828573734697	0.21630941625208955	0.14824122500656745	0.22940202305233293	0.23218386708266295	0.16556018775327183	0.19337368155127702	0.1534652229530326	0.22071115114327405	0.11156741214659148	0.0	0.2324712515351986	0.19678851504910294	0.13674406176030643	0.16728276302382936	0.14158427568602738	0.13636655340066595	0.1420642755585384
TS1F1s_1	0.22375989776602204	0.23941771333280978	0.23129511080520132	0.2680445283813702	0.23330747300118443	0.2605966615146524	0.28447944232246186	0.2424353785499002	0.2200067963368191	0.21494704430539918	0.3081606312639957	0.23821870984602175	0.23799684019032102	0.23775863285031953	0.24022805912328224	0.1968019038694334	0.20801203998854517	0.24534059107852865	0.2177812344021474	0.2354095369724583	0.2416426214663007	0.21655149378347247	0.26426860888226916	0.24217377879699878	0.2159865422716693	0.24529439924294622	0.23840518962729204	0.22122219673286908	0.18094291051783887	0.26324317626177396	0.22281293199207583	0.1962159337264933	0.29893523988960613	0.23021700326199843	0.21487732983141034	0.1776043382535523	0.1014842404499734	0.21103372607683626	0.2324712515351986	0.0	0.23634862917215055	0.23345920000593975	0.21646032085595082	0.22088941933891518	0.23090104484169088	0.2087133362709161
TS1F1s_3	0.18798926638017427	0.2000226664195608	0.21283890168363842	0.22312902710061835	0.20313158380973803	0.212241278898003	0.25402310461585265	0.21086426116711574	0.19494852154254544	0.23889885870835784	0.24531062608583226	0.17964662064238487	0.2472612918938067	0.1809927854895773	0.2090433935534158	0.21216213763185804	0.2294959949871414	0.20685336344445843	0.19098945939255854	0.24539904693724582	0.21005664674458147	0.19364660132631256	0.23041875512762722	0.24465839050472854	0.21756482261055846	0.20648994056301603	0.19196639508888547	0.24773290788005095	0.1924684760689484	0.23470616324747917	0.19913107886111522	0.18679708763171962	0.2262790666196276	0.20890697111701012	0.17733473555411058	0.1555666157611235	0.18770271901541344	0.1334648340197714	0.19678851504910294	0.23634862917215055	0.0	0.1684687786817109	0.12193974730849856	0.1660735733414991	0.14599028702402364	0.16261991032279835
TS1F1s_4	0.2448354929952933	0.22597106974174264	0.2557173681730886	0.2540212455224733	0.2391369776734227	0.22899048368809555	0.2608443280355581	0.25738220097052517	0.21254999197164298	0.22346789421992652	0.24517105556641788	0.22016588713801286	0.24951308385117843	0.1912289484839208	0.21176812835754433	0.21753098578983454	0.24828746281716993	0.25776003730176844	0.2535267703903417	0.2660261310422651	0.2634213204681266	0.21246939510491955	0.25490908850927363	0.24012056246826705	0.24694748424282445	0.2419888584454712	0.18878037886893695	0.2607672278713966	0.24214593509118895	0.2720852403531377	0.20042718627072126	0.2587404271354171	0.26853331248473356	0.23036900450557588	0.21869114279991012	0.17655882211569768	0.20540316185317076	0.12842863100832638	0.13674406176030643	0.23345920000593975	0.1684687786817109	0.0	0.14348996436131906	0.13145856892527152	0.11501066024108121	0.13098860218272482
TS1F2s_1	0.1901297199433125	0.18209068052496574	0.18932428443969282	0.19514921630492207	0.17521956661265956	0.17196183873477155	0.21152851366737788	0.19103940381141218	0.16617390727928033	0.19416192318372844	0.20692823200466146	0.16553729150145177	0.2044816089948767	0.14795308545849692	0.18591545517255123	0.19228443564219108	0.20856757298672812	0.2011318934286205	0.1890587929454934	0.22779911617480975	0.20196337303218398	0.18652369388431464	0.21378285269689662	0.20744692135977388	0.20101706333282182	0.18473048409549428	0.15945709949957448	0.2326364883293906	0.18438142229280238	0.22098686375112395	0.17190167761634242	0.1939130898666141	0.20820323831967721	0.19476152420096243	0.16808688894523394	0.1535037101278642	0.17874742773293945	0.11625415800711644	0.16728276302382936	0.21646032085595082	0.12193974730849856	0.14348996436131906	0.0	0.12236775791965003	0.11027393957288087	0.14965908581974668
TS1F2s_2	0.20096525979750027	0.19346080894388681	0.2143135585001407	0.20939241251622648	0.18286306840898625	0.1802388266971975	0.20139051207605443	0.2134442054604295	0.18065419606538366	0.17834215226196656	0.1978723602949195	0.18542029070348456	0.21421582885026172	0.1555548963898809	0.19419941038932784	0.2015364536267575	0.22062300096484364	0.22455594475570412	0.2175603804624335	0.2344736490373308	0.22294002025914203	0.20083972130259223	0.2268470444601656	0.19458389543473045	0.21417764482751908	0.20406235963022892	0.15834698542239395	0.23396624638934296	0.19625243923512534	0.23430507457777233	0.16930945235790276	0.23213454658785024	0.21763698474161075	0.2038402974477784	0.19277923376977654	0.161060309633372	0.19528354044542706	0.12981163204133783	0.14158427568602738	0.22088941933891518	0.1660735733414991	0.13145856892527152	0.12236775791965003	0.0	0.11751525624177625	0.16004464098724563
TS1F2s_3	0.21544322379573902	0.2131402155043478	0.22113483136285403	0.22122745718984219	0.21108925673378676	0.1936577231352058	0.23791017052842311	0.2222734076289933	0.18870632937819806	0.2121018985650467	0.2287103360209201	0.20204579857294397	0.23545582048716715	0.1697861469230257	0.17943432059026912	0.21341186888631666	0.2155782367770283	0.22682098826450894	0.22410100112938292	0.23925967373923487	0.2322871750365221	0.17327164149884738	0.22538635837279433	0.20371441943200194	0.21859315252751618	0.21206016297524724	0.16625314021962137	0.24424308454939142	0.20338473593082776	0.23435170483846293	0.17453846658329575	0.2297334536328256	0.24834847246629874	0.19432692925907638	0.19834741478145423	0.15235196799782583	0.2084967366331502	0.11480254204468464	0.13636655340066595	0.23090104484169088	0.14599028702402364	0.11501066024108121	0.11027393957288087	0.11751525624177625	0.0	0.1333629940103588
TS1F2s_4	0.22991281966495464	0.22138156643183335	0.23635250256315427	0.24646414492851254	0.21695311904004405	0.2333025205881675	0.26550544477875027	0.2373290353766189	0.21077659474707125	0.19726503265601178	0.27889004257688693	0.22614812179656946	0.2151673474445102	0.20791912691811662	0.2101984223614078	0.17823820618823882	0.202376197954309	0.24026146744350269	0.22866923418275373	0.21509556926564743	0.24408498924598085	0.18717947696666248	0.24590303282996712	0.21662092541085354	0.20247851084041316	0.22674468165589154	0.20477684952278785	0.2114042262357905	0.20983280997611872	0.24960141351489254	0.1897695278607056	0.20955667167194308	0.27969673744639045	0.20926063361818284	0.2053103757345299	0.1450419060488202	0.1765232373208629	0.1509914488366684	0.1420642755585384	0.2087133362709161	0.16261991032279835	0.13098860218272482	0.14965908581974668	0.16004464098724563	0.1333629940103588	0.0
