ID,taxonomy
OTU_15895,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15896,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15897,k__Bacteria; p__Parcubacteria; c__Candidatus_Jorgensenbacteria; o__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; f__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; g__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; s__Parcubacteria_group_bacterium_GW2011_GWA1_60_11
OTU_15898,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_15899,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Paeniclostridium; s__unidentified
OTU_159,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_1590,k__Bacteria; p__Acidobacteria; c__Subgroup_17; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15900,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_15901,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__unidentified
OTU_15902,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__unidentified
OTU_15903,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15904,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15905,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15906,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15907,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15908,k__Bacteria; p__Tectomicrobia; c__Tectomicrobia_Incertae_Sedis; o__Unknown_Order; f__Unknown_Family; g__Candidatus_Entotheonella; s__unidentified
OTU_15909,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_1591,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__unidentified; s__unidentified
OTU_15910,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15911,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15912,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15913,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera; s__unidentified
OTU_15914,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15915,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15916,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15917,k__Bacteria; p__Tectomicrobia; c__Tectomicrobia_Incertae_Sedis; o__Unknown_Order; f__Unknown_Family; g__Candidatus_Entotheonella; s__unidentified
OTU_15918,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15919,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_1592,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_15920,k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__Roseiflexus; s__unidentified
OTU_15921,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
OTU_15922,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15923,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15924,k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales
OTU_15925,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enterorhabdus; s__unidentified
OTU_15926,k__Bacteria; p__Tectomicrobia; c__Tectomicrobia_Incertae_Sedis; o__Unknown_Order; f__Unknown_Family; g__Candidatus_Entotheonella; s__unidentified
OTU_15927,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15928,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15929,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia; s__unidentified
OTU_1593,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__P3OB-42; g__unidentified; s__unidentified
OTU_15930,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15931,k__Bacteria; p__Actinobacteria; c__Actinobacteria
OTU_15932,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15933,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4; g__RB41; s__unidentified
OTU_15934,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15935,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4; g__RB41; s__unidentified
OTU_15936,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_2
OTU_15937,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales_Incertae_Sedis; g__Proteiniborus; s__unidentified
OTU_15938,k__Bacteria; p__Proteobacteria
OTU_15939,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_1594,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Vulgatibacteraceae; g__Vulgatibacter; s__unidentified
OTU_15940,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4; g__Elev-16S-573; s__unidentified
OTU_15941,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15944,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15945,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI
OTU_15946,k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__Roseiflexus; s__unidentified
OTU_15947,k__Bacteria; p__Chloroflexi; c__KD4-96; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15948,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4
OTU_15949,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enterorhabdus; s__unidentified
OTU_1595,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__KD3-10; g__unidentified; s__unidentified
OTU_15950,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enterorhabdus; s__unidentified
OTU_15951,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__unidentified
OTU_15952,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XIII; g__Family_XIII_AD3011_group; s__unidentified
OTU_15953,k__Bacteria; p__BJ-169; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15954,k__Bacteria; p__Tectomicrobia; c__Tectomicrobia_Incertae_Sedis; o__Unknown_Order; f__Unknown_Family; g__Candidatus_Entotheonella; s__unidentified
OTU_15955,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__unidentified; s__unidentified
OTU_15956,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
OTU_15957,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__unidentified
OTU_15958,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__unidentified; s__unidentified
OTU_15959,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Tepidimicrobium; s__Clostridiaceae_bacterium_Aso1-CS308
OTU_1596,k__Bacteria; p__Planctomycetes
OTU_15960,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XIII; g__Family_XIII_AD3011_group; s__unidentified
OTU_15963,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15964,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_15965,k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Herpetosiphonales; f__Herpetosiphonaceae; g__Herpetosiphon; s__unidentified
OTU_15966,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_15967,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria
OTU_15968,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
OTU_15969,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__unidentified; g__unidentified; s__unidentified
OTU_1597,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__unidentified
OTU_15970,k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__unidentified
OTU_15971,k__Bacteria; p__Gemmatimonadetes; c__AKAU4049; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15972,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
OTU_15973,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15974,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15975,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15976,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15977,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15978,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15979,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1598,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__unidentified; g__unidentified; s__unidentified
OTU_15980,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15981,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15982,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15983,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15984,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15985,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15986,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15987,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15988,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15989,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1599,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__unidentified
OTU_15990,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15991,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15992,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15993,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15994,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15995,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15996,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_31_9; f__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_31_9; g__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_31_9; s__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_31_9
OTU_15997,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_15998,k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__unidentified; s__unidentified
OTU_15999,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__C0119; f__unidentified; g__unidentified; s__unidentified
OTU_160,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1600,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidithiobacillales; f__9M32; g__unidentified; s__unidentified
OTU_16000,k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae
OTU_16001,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16002,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16003,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria
OTU_16004,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16005,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_40_30; f__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_40_30; g__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_40_30; s__Candidatus_Woesebacteria_bacterium_GW2011_GWC2_40_30
OTU_16006,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16007,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16008,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria
OTU_16009,k__Bacteria; p__Microgenomates
OTU_1601,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Archangiaceae; g__Anaeromyxobacter; s__unidentified
OTU_16010,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16011,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16012,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16013,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria
OTU_16014,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16015,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16016,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16017,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria
OTU_16018,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16019,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1602,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16020,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16021,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16022,k__Bacteria; p__Microgenomates; c__Candidatus_Woesebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16023,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16024,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16025,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16026,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16027,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16028,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria
OTU_16029,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1603,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__TRA3-20; f__unidentified; g__unidentified; s__unidentified
OTU_16030,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16031,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16032,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16033,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria
OTU_16034,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_16035,k__Bacteria; p__Microgenomates; c__Candidatus_Levybacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
