ID,TS0F1s_1,TS0F1s_2,TS0F1s_3,TS0F1s_4,TS0F2s_1,TS0F2s_2,TS0F2s_3,TS0F2s_4,TS1F1s_1,TS1F1s_3,TS1F1s_4,TS1F2s_1,TS1F2s_2,TS1F2s_3,TS1F2s_4
OTU_2815,11,11,12,6,89,14,9,7,2,3,15,12,2,17,9
OTU_2816,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU_2817,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2
OTU_2818,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_2819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2820,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
OTU_2821,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
OTU_2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2823,147,181,271,218,993,188,324,243,225,138,318,280,84,389,161
OTU_2824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_2825,1,0,7,5,1,2,241,1,0,5,5,0,2,5,4
OTU_2826,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU_2827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_2828,24,39,64,93,4,36,30,53,3,18,27,14,1,59,10
OTU_2829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_2830,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2832,13,46,10,6,30,4,37,5,7,4,54,4,2,19,10
OTU_2833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2835,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
OTU_2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2839,3,1,3,1,1,0,0,1,1,1,0,1,0,0,2
OTU_284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_2841,1,0,17,2,0,2,5,3,2,4,3,7,0,1,6
OTU_2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2844,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0
OTU_2845,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_2846,16,39,6,55,87,21,4,27,83,39,33,26,12,174,82
OTU_2848,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
OTU_2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2850,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
OTU_2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2853,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_2854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_2855,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_2856,0,1,0,3,10,7,0,0,0,0,9,3,0,0,2
OTU_2857,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2858,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0
OTU_2859,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0
OTU_286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2860,1,1,1,0,0,0,2,1,9,1,3,0,1,2,0
OTU_2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2864,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_2865,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
OTU_2866,0,0,15,0,2,1,2,0,0,0,0,0,0,0,0
OTU_2867,5,4,4,8,1,11,3,7,4,2,6,5,2,22,9
OTU_2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2869,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_287,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
OTU_2870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2872,9,12,9,4,42,5,21,2,2,8,4,3,7,27,3
OTU_2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2877,14,10,21,25,9,23,15,94,5,8,15,9,4,34,4
OTU_2878,3,3,4,0,40,9,2,1,6,5,13,8,2,13,7
OTU_2879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_288,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
OTU_2880,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
OTU_2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2882,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
OTU_2884,33,17,24,84,74,781,557,37,49,140,53,20,107,46,654
OTU_2886,1,1,8,0,1,1,4,6,0,0,1,2,0,2,2
OTU_2887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_2888,1,0,0,10,1,0,2,8,0,0,0,0,0,0,0
OTU_2889,3,10,5,3,13,4,10,2,5,4,16,8,0,3,1
OTU_289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2890,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0
OTU_2892,0,0,1,1,4,0,0,0,0,0,1,0,1,1,0
OTU_2893,0,0,0,0,0,2,0,6,0,0,0,0,0,0,4
OTU_2894,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0
OTU_2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2896,57,71,88,25,167,148,43,186,90,53,81,169,386,41,1645
OTU_2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2898,170,182,165,176,140,64,423,41,156,85,343,132,41,200,140
OTU_2899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_29,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
OTU_290,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0
OTU_2900,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0
OTU_2901,1,6,1,0,0,1,2,0,0,0,0,0,0,0,3
OTU_2902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2903,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
OTU_2904,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
OTU_2905,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU_2906,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
OTU_2907,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OTU_2908,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
OTU_2909,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
OTU_291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2910,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0
OTU_2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2915,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU_2916,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_2917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2919,1,1,1,2,0,0,0,1,0,0,0,1,0,1,0
OTU_2920,0,1,0,1,1,2,1,0,0,0,2,1,0,2,0
OTU_2921,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_2922,26,38,24,6,398,54,11,11,1,15,22,15,9,21,1
OTU_2923,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
OTU_2924,7,3,1,1,1,5,0,0,14,10,0,6,4,6,1
OTU_2925,0,0,0,8,0,5,0,10,1,3,0,0,0,0,2
OTU_2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2928,15,2,7,2,15,37,3,3,28,4,8,13,3,11,11
OTU_2929,15,1,4,3,3,6,9,6,7,5,1,7,2,9,4
OTU_293,1,0,8,8,0,0,0,0,0,0,0,0,0,0,2
OTU_2930,5,4,4,2,5,4,4,3,10,6,3,6,0,5,2
OTU_2931,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_2932,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_2933,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0
OTU_2934,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2935,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
OTU_2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2937,0,1,0,0,6,4,2,0,1,0,0,0,0,2,0
OTU_2938,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
OTU_2939,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
OTU_294,2,9,7,5,3,4,4,4,2,0,3,14,0,113,147
OTU_2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2941,6,19,28,10,6,7,18,23,1,7,9,12,1,16,1
OTU_2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2944,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2946,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1
OTU_2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_295,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU_2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2951,4,1,1,1,3,4,0,2,1,3,3,1,5,1,2
OTU_2952,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
OTU_2953,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_2954,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
OTU_2955,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2966,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_2967,1,2,1,0,1,0,4,0,7,2,2,2,1,3,0
OTU_2968,0,0,0,0,0,0,0,0,5,2,1,4,5,6,566
OTU_2969,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2970,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
OTU_2971,0,2,2,4,45,0,0,0,2,1,0,0,14,9,3
OTU_2972,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
OTU_2973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2975,1,0,0,0,3,0,2,0,0,0,2,0,0,0,1
OTU_2976,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2978,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1
OTU_2979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU_2980,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_2981,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0
OTU_2982,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_2983,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2984,0,0,0,0,0,1,2,1,3,1,0,0,1,1,0
OTU_2985,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
OTU_2986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2989,1,2,0,0,1,0,3,0,0,1,2,0,9,0,1
OTU_299,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
OTU_2990,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
OTU_2991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_2993,2,2,1,0,1,1,0,0,2,3,3,2,0,1,1
OTU_2994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_2995,1,0,2,0,3,2,1,8,0,0,0,0,0,1,0
OTU_2996,1,4,3,0,1,0,0,0,0,0,0,1,0,0,0
OTU_2997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_2998,2,0,1,0,1,0,1,0,1,3,0,0,0,1,4
OTU_2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3,1061,1230,1319,1959,879,1958,1276,3370,580,1437,1309,2210,617,2094,1834
OTU_30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU_300,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
OTU_3000,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3003,7,17,35,67,31,9,11,14,3,2,0,4,9,29,1
OTU_3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3005,2,0,2,2,5,9,2,0,3,0,1,2,1,0,3
OTU_3006,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1
OTU_3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3009,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
OTU_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3011,3,0,3,1,1,0,0,0,0,0,0,0,1,1,0
OTU_3012,10,8,8,10,11,8,6,10,11,6,6,22,1,11,10
OTU_3013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OTU_3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3018,3,2,2,3,2,9,1,0,5,0,0,1,2,1,2
OTU_3019,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OTU_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3025,0,0,0,0,0,0,0,0,1,0,0,1,8,1,2
OTU_3026,174,59,176,75,256,692,92,70,342,29,122,213,98,101,173
OTU_3027,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
OTU_3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3030,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3032,2,0,0,0,0,1,0,0,7,0,0,0,0,0,1
OTU_3033,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3034,0,1,0,0,1,0,0,0,1,2,0,0,1,1,0
OTU_3035,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0
OTU_3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3038,1,1,1,3,9,2,3,0,0,0,0,1,0,4,3
OTU_3039,8,13,1,11,18,6,3,14,3,7,21,13,6,78,8
OTU_304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3040,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
OTU_3041,2,1,0,2,1,1,1,0,2,1,0,1,1,1,1
OTU_3042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3043,7,1,0,0,1,0,0,1,0,0,0,0,1,0,0
OTU_3044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3047,2,3,16,29,3,18,20,54,9,16,9,25,8,53,19
OTU_3048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_3049,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
OTU_305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3053,7,2,7,1,0,1,2,3,1,3,1,3,5,5,1
OTU_3054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OTU_3055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3059,569,348,429,392,516,409,64,428,522,623,467,940,623,206,113
OTU_306,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3060,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3061,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
OTU_3062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3063,3,5,2,2,4,3,4,4,12,11,6,6,6,7,5
OTU_3064,11,29,0,6,4,4,2,2,2,6,1,0,4,1,0
OTU_3065,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3066,1,1,0,5,0,1,4,0,2,2,5,0,0,0,0
OTU_3067,1,0,2,2,1,3,2,0,1,0,0,0,0,1,1
OTU_3068,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0
OTU_3069,0,0,1,4,0,0,0,6,1,1,0,1,0,0,1
OTU_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU_3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3073,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
OTU_3074,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0
OTU_3075,7,6,4,6,8,2,5,14,7,10,9,14,9,2,4
OTU_3076,56,4,24,3,4,9,46,5,10,4,4,3,15,0,6
OTU_3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_308,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_3085,6,2,2,2,6,4,0,0,2,1,6,6,4,1,0
OTU_3088,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
OTU_309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU_3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3092,650,447,648,270,591,308,173,633,758,527,772,1243,593,348,152
OTU_3094,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0
OTU_3095,3,3,0,0,1,2,2,0,5,3,1,2,1,3,0
OTU_3096,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3099,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU_31,0,2,0,1,1,1,10,3,0,1,0,0,0,3,0
OTU_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3101,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_3102,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
OTU_3103,5,28,6,35,2,2,53,20,5,1,0,0,8,0,2
OTU_3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3116,1,1,1,0,0,0,1,0,0,1,0,6,10,4,2
OTU_3117,3,3,0,4,0,1,5,1,0,1,0,1,0,0,0
OTU_3119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU_3122,0,0,0,0,0,0,0,4,3,6,0,0,1,3,0
OTU_3123,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3124,0,0,1,4,1,0,0,0,6,1,2,5,1,1,1
OTU_3125,0,0,3,0,1,0,0,0,0,0,0,5,0,1,0
OTU_3126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3133,163,213,121,214,318,185,174,389,106,216,316,96,105,220,229
OTU_3134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3136,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_3137,1,3,4,0,4,0,0,9,0,1,0,1,1,5,3
OTU_3138,3,0,0,0,1,1,13,0,0,0,0,1,12,1,5
OTU_3139,0,0,0,2,0,0,10,0,1,0,0,4,0,0,0
OTU_314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3140,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0
OTU_3141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3142,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0
OTU_3143,21,41,69,126,66,38,134,29,388,350,314,274,111,256,137
OTU_3144,13,0,0,0,0,1,0,0,51,1,0,1,1,0,0
OTU_3145,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_3146,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3147,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
OTU_3148,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0
OTU_3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_315,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0
OTU_3150,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0
OTU_3151,40,33,40,77,97,22,139,23,88,96,30,311,11,93,55
OTU_3152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_316,0,0,0,1,0,0,1,0,0,0,0,15,0,5,5
OTU_3160,674,102,457,65,304,73,75,107,105,81,64,110,318,92,46
OTU_3161,5,14,15,12,6,15,22,19,34,43,17,16,13,8,19
OTU_3162,14,0,8,8,18,17,18,39,8,66,6,25,10,32,8
OTU_3163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3164,27,7,2,8,22,2,6,11,2,2,13,3,11,12,8
OTU_3165,3,0,6,2,3,8,7,38,0,7,0,8,0,0,11
OTU_3167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3173,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
OTU_3174,3,0,2,9,0,0,0,0,0,0,1,7,0,4,0
OTU_3175,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0
OTU_3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3177,11,2,3,0,2,3,5,4,1,0,0,3,0,0,0
OTU_3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
OTU_3179,0,0,0,0,0,0,0,6,10,0,0,0,0,1,0
OTU_318,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0
OTU_3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
